1612480,12/4/2011,2:42PM,0.341,L,2,
1612480,12/4/2011,8:06PM,0.448,HH,4,
1612480,12/5/2011,2:54AM,0.038,LL,1,
1612480,12/5/2011,11:06AM,0.505,HH,4,
1612480,12/5/2011,4:12PM,0.342,L,2,
1612480,12/5/2011,8:12PM,0.399,H,3,
1612480,12/6/2011,3:24AM,-0.047,LL,1,
1612480,12/6/2011,11:00AM,0.592,HH,4,
1612480,12/6/2011,5:18PM,0.327,L,2,
1612480,12/6/2011,8:48PM,0.366,H,3,
1612480,12/7/2011,3:30AM,-0.064,LL,1,
1612480,12/7/2011,11:42AM,0.625,HH,4,
1612480,12/7/2011,5:24PM,0.278,L,2,
1612480,12/7/2011,8:54PM,0.351,H,3,
1612480,12/8/2011,4:30AM,-0.146,LL,1,
1612480,12/8/2011,11:54AM,0.663,HH,4,
1612480,12/8/2011,6:36PM,0.271,L,2,
1612480,12/8/2011,9:30PM,0.347,H,3,
1612480,12/9/2011,4:18AM,-0.153,LL,1,
1612480,12/9/2011,12:30PM,0.689,HH,4,
1612480,12/9/2011,6:18PM,0.239,L,2,
1612480,12/9/2011,10:00PM,0.31,H,3,
1612480,12/10/2011,5:12AM,-0.179,LL,1,
1612480,12/10/2011,1:00PM,0.73,HH,4,
1612480,12/10/2011,7:30PM,0.245,L,2,
1612480,12/10/2011,10:48PM,0.308,H,3,
1612480,12/11/2011,5:42AM,-0.148,LL,1,
1612480,12/11/2011,1:18PM,0.734,HH,4,
1612480,12/11/2011,7:42PM,0.267,L,2,
1612480,12/12/2011,12:06AM,0.362,H,3,
1612480,12/12/2011,6:36AM,-0.153,LL,1,
1612480,12/12/2011,2:12PM,0.744,HH,4,
1612480,12/12/2011,8:48PM,0.258,L,2,
1612480,12/13/2011,12:18AM,0.321,H,3,
1612480,12/13/2011,6:48AM,-0.142,LL,1,
1612480,12/13/2011,2:24PM,0.684,HH,4,
1612480,12/13/2011,9:18PM,0.211,L,2,
1612480,12/14/2011,1:06AM,0.296,H,3,
1612480,12/14/2011,7:36AM,-0.104,LL,1,
1612480,12/14/2011,3:06PM,0.603,HH,4,
1612480,12/14/2011,10:00PM,0.137,L,2,
1612480,12/15/2011,1:36AM,0.261,H,3,
1612480,12/15/2011,8:00AM,-0.039,LL,1,
1612480,12/15/2011,3:36PM,0.618,HH,4,
1612480,12/15/2011,11:18PM,0.12,L,2,
1612480,12/16/2011,3:12AM,0.239,H,3,
1612480,12/16/2011,9:06AM,0.017,LL,1,
1612480,12/16/2011,3:36PM,0.521,HH,4,
1612480,12/16/2011,11:48PM,0.068,LL,1,
1612480,12/17/2011,5:24AM,0.268,H,3,
1612480,12/17/2011,9:48AM,0.147,L,2,
1612480,12/17/2011,4:18PM,0.48,HH,4,
1612480,12/18/2011,12:48AM,0.032,LL,1,
1612480,12/18/2011,7:12AM,0.299,H,3,
1612480,12/18/2011,10:36AM,0.264,L,2,
1612480,12/18/2011,5:24PM,0.507,HH,4,
1612480,12/19/2011,1:48AM,0.002,LL,1,
1612480,12/19/2011,9:42AM,0.438,H,3,
1612480,12/19/2011,1:36PM,0.357,L,2,
